,model_name,dataset_name,layers_window,layers_uniform,n_layers,accuracy,f1,train_len,val_len,test_len
240,Uniform,mrpc,[],"[7, 9]",2,0.6813725490196079,0.6777534275863912,1000,408,1000
241,Uniform,mrpc,[],"[1, 2]",2,0.6421568627450981,0.631184141645027,1000,408,1000
242,Uniform,mrpc,[],"[8, 10]",2,0.6813725490196079,0.6761308845445779,1000,408,1000
243,Uniform,mrpc,[],"[7, 8, 10]",3,0.7205882352941176,0.7152457233649355,1000,408,1000
244,Uniform,mrpc,[],"[3, 5, 8]",3,0.6642156862745098,0.6599844259512789,1000,408,1000
245,Uniform,mrpc,[],"[2, 6, 7]",3,0.678921568627451,0.6723436024238307,1000,408,1000
246,Uniform,mrpc,[],"[2, 4, 6]",3,0.6715686274509803,0.6670152785119182,1000,408,1000
247,Uniform,mrpc,[],"[1, 6, 8]",3,0.6642156862745098,0.6554285188857468,1000,408,1000
248,Uniform,mrpc,[],"[6, 7, 10]",3,0.6936274509803921,0.6856099624869952,1000,408,1000
249,Uniform,mrpc,[],"[2, 6, 10]",3,0.6813725490196079,0.6752802108547512,1000,408,1000
250,Uniform,mrpc,[],"[2, 6, 9]",3,0.6715686274509803,0.6686347952608606,1000,408,1000
251,Uniform,mrpc,[],"[1, 2, 10]",3,0.6446078431372549,0.6320395290983526,1000,408,1000
252,Uniform,mrpc,[],"[3, 4, 9]",3,0.6691176470588235,0.651707289250542,1000,408,1000
253,Uniform,mrpc,[],"[7, 8, 9]",3,0.7156862745098039,0.7069682221289255,1000,408,1000
254,Uniform,mrpc,[],"[2, 8, 10]",3,0.6666666666666666,0.6564455018063265,1000,408,1000
255,Uniform,mrpc,[],"[7, 9, 10]",3,0.6813725490196079,0.6734974266523218,1000,408,1000
256,Uniform,mrpc,[],"[1, 3, 5]",3,0.6691176470588235,0.6574161132984662,1000,408,1000
257,Uniform,mrpc,[],"[5, 6, 10]",3,0.7009803921568627,0.6975839858887672,1000,408,1000
258,Uniform,mrpc,[],"[4, 7, 11]",3,0.6740196078431373,0.6624914301384891,1000,408,1000
259,Uniform,mrpc,[],"[5, 9, 11]",3,0.7132352941176471,0.7048781932665401,1000,408,1000
260,Uniform,mrpc,[],"[4, 9, 11]",3,0.696078431372549,0.694766919573613,1000,408,1000
261,Uniform,mrpc,[],"[1, 8, 9]",3,0.6936274509803921,0.6846989244300643,1000,408,1000
262,Uniform,mrpc,[],"[1, 5, 6]",3,0.7034313725490197,0.6973555411701032,1000,408,1000
263,Uniform,mrpc,[],"[2, 6, 7, 8]",4,0.6911764705882353,0.6787372843874392,1000,408,1000
264,Uniform,mrpc,[],"[2, 3, 6, 10]",4,0.6568627450980392,0.6463409577418068,1000,408,1000
265,Uniform,mrpc,[],"[2, 4, 7, 11]",4,0.6617647058823529,0.648140835281481,1000,408,1000
266,Uniform,mrpc,[],"[2, 4, 8, 10]",4,0.6911764705882353,0.6826391515109844,1000,408,1000
267,Uniform,mrpc,[],"[2, 9, 10, 11]",4,0.6887254901960784,0.6883983186141096,1000,408,1000
268,Uniform,mrpc,[],"[4, 6, 8, 9]",4,0.6764705882352942,0.6727957880107972,1000,408,1000
269,Uniform,mrpc,[],"[2, 8, 10, 11]",4,0.6813725490196079,0.6734974266523218,1000,408,1000
270,Uniform,mrpc,[],"[1, 3, 4, 9]",4,0.6715686274509803,0.6548915225385813,1000,408,1000
271,Uniform,mrpc,[],"[2, 3, 4, 9]",4,0.6740196078431373,0.6603394661829489,1000,408,1000
272,Uniform,mrpc,[],"[2, 4, 5, 7]",4,0.6691176470588235,0.6604587594859548,1000,408,1000
273,Uniform,mrpc,[],"[1, 5, 10, 11]",4,0.7132352941176471,0.7088916477273922,1000,408,1000
274,Uniform,mrpc,[],"[1, 2, 4, 8]",4,0.6495098039215687,0.6413488210596452,1000,408,1000
275,Uniform,mrpc,[],"[1, 5, 10, 11]",4,0.7132352941176471,0.7088916477273922,1000,408,1000
276,Uniform,mrpc,[],"[2, 7, 8, 11]",4,0.6715686274509803,0.6604761177026314,1000,408,1000
277,Uniform,mrpc,[],"[2, 6, 7, 9]",4,0.6715686274509803,0.6604761177026314,1000,408,1000
278,Uniform,mrpc,[],"[3, 5, 8, 9]",4,0.6862745098039216,0.6802758999185241,1000,408,1000
279,Uniform,mrpc,[],"[1, 2, 4, 7]",4,0.6593137254901961,0.6461574765522882,1000,408,1000
280,Uniform,mrpc,[],"[2, 5, 10, 11]",4,0.6911764705882353,0.6860960880970525,1000,408,1000
281,Uniform,mrpc,[],"[5, 6, 10, 11]",4,0.6985294117647058,0.6968891327267854,1000,408,1000
282,Uniform,mrpc,[],"[4, 7, 10, 11]",4,0.6862745098039216,0.6785205431653631,1000,408,1000
283,Uniform,mrpc,[],"[3, 5, 8, 9, 10]",5,0.6985294117647058,0.6906402030872033,1000,408,1000
284,Uniform,mrpc,[],"[2, 4, 6, 7, 9]",5,0.6887254901960784,0.6796541072209452,1000,408,1000
285,Uniform,mrpc,[],"[3, 6, 7, 8, 9]",5,0.6887254901960784,0.673484128336261,1000,408,1000
286,Uniform,mrpc,[],"[1, 2, 4, 6, 7]",5,0.6740196078431373,0.6568671812616449,1000,408,1000
287,Uniform,mrpc,[],"[1, 2, 4, 7, 11]",5,0.6299019607843137,0.6191163007115176,1000,408,1000
288,Uniform,mrpc,[],"[2, 3, 6, 7, 10]",5,0.6887254901960784,0.6723468572949542,1000,408,1000
289,Uniform,mrpc,[],"[1, 2, 3, 7, 9]",5,0.6691176470588235,0.6504632347879608,1000,408,1000
290,Uniform,mrpc,[],"[3, 5, 8, 9, 10]",5,0.6985294117647058,0.6906402030872033,1000,408,1000
291,Uniform,mrpc,[],"[1, 2, 5, 8, 11]",5,0.6666666666666666,0.6509411196911198,1000,408,1000
292,Uniform,mrpc,[],"[1, 2, 4, 8, 9]",5,0.6740196078431373,0.6635206773762885,1000,408,1000
293,Uniform,mrpc,[],"[2, 3, 4, 7, 10]",5,0.6838235294117647,0.6694645167711756,1000,408,1000
294,Uniform,mrpc,[],"[1, 2, 3, 6, 10]",5,0.6666666666666666,0.6485051860890788,1000,408,1000
295,Uniform,mrpc,[],"[2, 3, 6, 9, 10]",5,0.6715686274509803,0.6614977738385864,1000,408,1000
296,Uniform,mrpc,[],"[2, 4, 6, 7, 10]",5,0.6764705882352942,0.6665500458708464,1000,408,1000
297,Uniform,mrpc,[],"[2, 3, 6, 9, 11]",5,0.6397058823529411,0.6292059351297556,1000,408,1000
298,Uniform,mrpc,[],"[1, 3, 7, 8, 9]",5,0.6715686274509803,0.6560743385191914,1000,408,1000
299,Uniform,mrpc,[],"[1, 2, 4, 5, 7]",5,0.6862745098039216,0.6654874077429276,1000,408,1000
300,Uniform,mrpc,[],"[1, 6, 7, 9, 11]",5,0.6838235294117647,0.6736403562521895,1000,408,1000
301,Uniform,mrpc,[],"[1, 4, 7, 8, 9]",5,0.7132352941176471,0.7021613291843002,1000,408,1000
302,Uniform,mrpc,[],"[2, 3, 7, 9, 10]",5,0.6593137254901961,0.6483411590624367,1000,408,1000
303,Uniform,mrpc,[],"[1, 2, 3, 6, 10, 11]",6,0.6715686274509803,0.657223462356294,1000,408,1000
304,Uniform,mrpc,[],"[2, 3, 6, 8, 9, 11]",6,0.6691176470588235,0.6540907733651836,1000,408,1000
305,Uniform,mrpc,[],"[1, 2, 3, 5, 6, 9]",6,0.6691176470588235,0.6436852213434502,1000,408,1000
306,Uniform,mrpc,[],"[2, 3, 6, 7, 8, 11]",6,0.696078431372549,0.6783603196118742,1000,408,1000
307,Uniform,mrpc,[],"[2, 4, 7, 8, 9, 11]",6,0.678921568627451,0.668580516814239,1000,408,1000
308,Uniform,mrpc,[],"[2, 4, 7, 9, 10, 11]",6,0.6764705882352942,0.6711482827683406,1000,408,1000
309,Uniform,mrpc,[],"[1, 2, 4, 5, 8, 9]",6,0.6862745098039216,0.6667538126361654,1000,408,1000
310,Uniform,mrpc,[],"[4, 6, 7, 8, 10, 11]",6,0.7230392156862745,0.7149678276847781,1000,408,1000
311,Uniform,mrpc,[],"[1, 2, 3, 5, 8, 10]",6,0.678921568627451,0.6569853714031334,1000,408,1000
312,Uniform,mrpc,[],"[1, 2, 3, 6, 7, 9]",6,0.6740196078431373,0.6517485068444027,1000,408,1000
313,Uniform,mrpc,[],"[4, 5, 6, 8, 10, 11]",6,0.7328431372549019,0.7233952322187617,1000,408,1000
314,Uniform,mrpc,[],"[1, 2, 4, 6, 8, 10]",6,0.6887254901960784,0.6634137413086175,1000,408,1000
315,Uniform,mrpc,[],"[1, 3, 4, 8, 9, 10]",6,0.6544117647058824,0.6349282674452035,1000,408,1000
316,Uniform,mrpc,[],"[2, 3, 5, 6, 8, 11]",6,0.7009803921568627,0.6823747276688453,1000,408,1000
317,Uniform,mrpc,[],"[1, 3, 4, 5, 8, 10]",6,0.696078431372549,0.6771677559912854,1000,408,1000
318,Uniform,mrpc,[],"[1, 3, 6, 7, 8, 11]",6,0.6666666666666666,0.6388031195288875,1000,408,1000
319,Uniform,mrpc,[],"[1, 2, 4, 7, 8, 9]",6,0.6617647058823529,0.6458079008630478,1000,408,1000
320,Uniform,mrpc,[],"[2, 4, 5, 6, 10, 11]",6,0.6985294117647058,0.6878680143386026,1000,408,1000
321,Uniform,mrpc,[],"[2, 3, 4, 6, 10, 11]",6,0.6813725490196079,0.6706111589652394,1000,408,1000
322,Uniform,mrpc,[],"[2, 5, 6, 8, 9, 10]",6,0.7205882352941176,0.7093337334933975,1000,408,1000
323,Uniform,mrpc,[],"[2, 3, 4, 7, 8, 9, 10]",7,0.6593137254901961,0.6374327101889009,1000,408,1000
324,Uniform,mrpc,[],"[2, 3, 6, 7, 9, 10, 11]",7,0.6715686274509803,0.6604761177026314,1000,408,1000
325,Uniform,mrpc,[],"[2, 3, 5, 6, 7, 10, 11]",7,0.6936274509803921,0.6797136790418367,1000,408,1000
326,Uniform,mrpc,[],"[1, 4, 6, 7, 8, 9, 11]",7,0.7132352941176471,0.6981463173504695,1000,408,1000
327,Uniform,mrpc,[],"[1, 2, 3, 4, 6, 7, 8]",7,0.6887254901960784,0.6687334834100029,1000,408,1000
328,Uniform,mrpc,[],"[2, 4, 6, 8, 9, 10, 11]",7,0.6764705882352942,0.6684743101392805,1000,408,1000
329,Uniform,mrpc,[],"[1, 2, 3, 7, 9, 10, 11]",7,0.6544117647058824,0.6374902527197858,1000,408,1000
330,Uniform,mrpc,[],"[1, 2, 3, 4, 5, 7, 9]",7,0.6617647058823529,0.6433361447080357,1000,408,1000
331,Uniform,mrpc,[],"[1, 2, 7, 8, 9, 10, 11]",7,0.6617647058823529,0.6458079008630478,1000,408,1000
332,Uniform,mrpc,[],"[1, 2, 3, 4, 5, 6, 8]",7,0.6397058823529411,0.6179994804750484,1000,408,1000
333,Uniform,mrpc,[],"[1, 3, 4, 5, 7, 9, 10]",7,0.6691176470588235,0.6451182760519507,1000,408,1000
334,Uniform,mrpc,[],"[1, 2, 3, 4, 7, 9, 11]",7,0.6617647058823529,0.6407189542483661,1000,408,1000
335,Uniform,mrpc,[],"[1, 3, 5, 6, 7, 9, 11]",7,0.6740196078431373,0.6517485068444027,1000,408,1000
336,Uniform,mrpc,[],"[1, 3, 4, 5, 6, 8, 9]",7,0.6838235294117647,0.665998202130718,1000,408,1000
337,Uniform,mrpc,[],"[1, 2, 4, 6, 7, 8, 9]",7,0.6519607843137255,0.6390907186438902,1000,408,1000
338,Uniform,mrpc,[],"[1, 2, 4, 5, 8, 9, 11]",7,0.6838235294117647,0.6647750542944304,1000,408,1000
339,Uniform,mrpc,[],"[2, 4, 6, 7, 8, 9, 11]",7,0.696078431372549,0.6848397824777634,1000,408,1000
340,Uniform,mrpc,[],"[1, 2, 3, 6, 7, 8, 11]",7,0.6887254901960784,0.6542319714953986,1000,408,1000
341,Uniform,mrpc,[],"[2, 3, 4, 6, 7, 8, 11]",7,0.7107843137254902,0.690420320321056,1000,408,1000
342,Uniform,mrpc,[],"[1, 3, 4, 5, 7, 9, 11]",7,0.6617647058823529,0.6379491881720825,1000,408,1000
343,Uniform,mrpc,[],"[7, 8]",2,0.6813725490196079,0.6744025735294118,1000,408,1000
344,Uniform,mrpc,[],"[8, 10]",2,0.6813725490196079,0.6761308845445779,1000,408,1000
345,Uniform,mrpc,[],"[6, 7]",2,0.6936274509803921,0.6897668119993422,1000,408,1000
346,Uniform,mrpc,[],"[7, 8]",2,0.6813725490196079,0.6744025735294118,1000,408,1000
347,Uniform,mrpc,[],"[1, 4]",2,0.6593137254901961,0.6582206144489882,1000,408,1000
348,Uniform,mrpc,[],"[4, 10]",2,0.6740196078431373,0.6673412146745763,1000,408,1000
349,Uniform,mrpc,[],"[4, 9]",2,0.6911764705882353,0.6898438053731875,1000,408,1000
350,Uniform,mrpc,[],"[1, 3]",2,0.6299019607843137,0.6261507280288287,1000,408,1000
351,Uniform,mrpc,[],"[6, 10]",2,0.6911764705882353,0.689142678347935,1000,408,1000
352,Uniform,mrpc,[],"[10, 11]",2,0.7034313725490197,0.6989392254274739,1000,408,1000
353,Uniform,mrpc,[],"[4, 9]",2,0.6911764705882353,0.6898438053731875,1000,408,1000
354,Uniform,mrpc,[],"[6, 10]",2,0.6911764705882353,0.689142678347935,1000,408,1000
355,Uniform,mrpc,[],"[1, 4]",2,0.6593137254901961,0.6582206144489882,1000,408,1000
356,Uniform,mrpc,[],"[2, 4]",2,0.6470588235294118,0.6484788751116507,1000,408,1000
357,Uniform,mrpc,[],"[3, 9]",2,0.6764705882352942,0.670284521790978,1000,408,1000
358,Uniform,mrpc,[],"[5, 7]",2,0.696078431372549,0.6894301470588236,1000,408,1000
359,Uniform,mrpc,[],"[2, 10]",2,0.6936274509803921,0.6864937247024869,1000,408,1000
360,Uniform,mrpc,[],"[1, 10]",2,0.6887254901960784,0.6796541072209452,1000,408,1000
361,Uniform,mrpc,[],"[7, 8]",2,0.6813725490196079,0.6744025735294118,1000,408,1000
362,Uniform,mrpc,[],"[2, 5]",2,0.7058823529411765,0.6986130092175278,1000,408,1000
363,Uniform,mrpc,[],"[1, 3, 4]",3,0.6519607843137255,0.6423393612266648,1000,408,1000
364,Uniform,mrpc,[],"[2, 5, 7]",3,0.6568627450980392,0.6503017655358857,1000,408,1000
365,Uniform,mrpc,[],"[1, 3, 10]",3,0.6715686274509803,0.6604761177026314,1000,408,1000
366,Uniform,mrpc,[],"[2, 3, 7]",3,0.6348039215686274,0.6252470752844982,1000,408,1000
367,Uniform,mrpc,[],"[1, 10, 11]",3,0.6985294117647058,0.69756212645486,1000,408,1000
368,Uniform,mrpc,[],"[1, 3, 4]",3,0.6519607843137255,0.6423393612266648,1000,408,1000
369,Uniform,mrpc,[],"[6, 10, 11]",3,0.6519607843137255,0.6471355936469583,1000,408,1000
370,Uniform,mrpc,[],"[1, 9, 11]",3,0.6862745098039216,0.6794117647058823,1000,408,1000
371,Uniform,mrpc,[],"[2, 3, 7]",3,0.6348039215686274,0.6252470752844982,1000,408,1000
372,Uniform,mrpc,[],"[1, 3, 9]",3,0.6446078431372549,0.6373268881790493,1000,408,1000
373,Uniform,mrpc,[],"[2, 6, 7]",3,0.678921568627451,0.6723436024238307,1000,408,1000
374,Uniform,mrpc,[],"[5, 8, 11]",3,0.7132352941176471,0.7088916477273922,1000,408,1000
375,Uniform,mrpc,[],"[3, 7, 10]",3,0.6568627450980392,0.6521055148631982,1000,408,1000
376,Uniform,mrpc,[],"[1, 2, 4]",3,0.6666666666666666,0.6543404065885144,1000,408,1000
377,Uniform,mrpc,[],"[1, 5, 10]",3,0.7230392156862745,0.7173650921671212,1000,408,1000
378,Uniform,mrpc,[],"[1, 7, 8]",3,0.6838235294117647,0.6694645167711756,1000,408,1000
379,Uniform,mrpc,[],"[3, 5, 11]",3,0.6617647058823529,0.6543658088235296,1000,408,1000
380,Uniform,mrpc,[],"[3, 4, 7]",3,0.6642156862745098,0.647774217181636,1000,408,1000
381,Uniform,mrpc,[],"[1, 4, 5]",3,0.7034313725490197,0.689962841312498,1000,408,1000
382,Uniform,mrpc,[],"[3, 5, 6]",3,0.7083333333333334,0.6989395534419424,1000,408,1000
383,Uniform,mrpc,[],"[7, 8, 9, 11]",4,0.7034313725490197,0.6929433311786254,1000,408,1000
384,Uniform,mrpc,[],"[1, 2, 9, 11]",4,0.6813725490196079,0.6734974266523218,1000,408,1000
385,Uniform,mrpc,[],"[2, 6, 7, 9]",4,0.6715686274509803,0.6604761177026314,1000,408,1000
386,Uniform,mrpc,[],"[3, 4, 9, 11]",4,0.6642156862745098,0.6573364391760673,1000,408,1000
387,Uniform,mrpc,[],"[4, 7, 8, 11]",4,0.6862745098039216,0.6785205431653631,1000,408,1000
388,Uniform,mrpc,[],"[2, 5, 9, 11]",4,0.7132352941176471,0.708137996327094,1000,408,1000
389,Uniform,mrpc,[],"[1, 7, 8, 11]",4,0.6519607843137255,0.6433587275740745,1000,408,1000
390,Uniform,mrpc,[],"[1, 3, 6, 10]",4,0.6691176470588235,0.652916199412561,1000,408,1000
391,Uniform,mrpc,[],"[2, 3, 7, 10]",4,0.6470588235294118,0.6373018874411249,1000,408,1000
392,Uniform,mrpc,[],"[1, 7, 8, 9]",4,0.6911764705882353,0.6817068619676262,1000,408,1000
393,Uniform,mrpc,[],"[5, 7, 8, 9]",4,0.7107843137254902,0.7000894704223878,1000,408,1000
394,Uniform,mrpc,[],"[1, 3, 4, 5]",4,0.696078431372549,0.6783603196118742,1000,408,1000
395,Uniform,mrpc,[],"[2, 7, 8, 10]",4,0.6985294117647058,0.6878680143386026,1000,408,1000
396,Uniform,mrpc,[],"[3, 4, 6, 11]",4,0.6666666666666666,0.6584280771131983,1000,408,1000
397,Uniform,mrpc,[],"[2, 4, 9, 11]",4,0.6593137254901961,0.6532579614484277,1000,408,1000
398,Uniform,mrpc,[],"[1, 2, 3, 9]",4,0.6593137254901961,0.6426322349507109,1000,408,1000
399,Uniform,mrpc,[],"[1, 2, 6, 8]",4,0.6495098039215687,0.6297499449976177,1000,408,1000
400,Uniform,mrpc,[],"[1, 2, 6, 8]",4,0.6495098039215687,0.6297499449976177,1000,408,1000
401,Uniform,mrpc,[],"[1, 2, 3, 5]",4,0.6617647058823529,0.6492571772736401,1000,408,1000
402,Uniform,mrpc,[],"[1, 2, 4, 9]",4,0.6691176470588235,0.6574161132984662,1000,408,1000
403,Uniform,mrpc,[],"[1, 3, 6, 7, 8]",5,0.6740196078431373,0.6503757830734034,1000,408,1000
404,Uniform,mrpc,[],"[5, 7, 9, 10, 11]",5,0.7132352941176471,0.7073603166686123,1000,408,1000
405,Uniform,mrpc,[],"[1, 4, 6, 7, 8]",5,0.678921568627451,0.6582998923363023,1000,408,1000
406,Uniform,mrpc,[],"[1, 2, 6, 7, 11]",5,0.6715686274509803,0.6511328976034858,1000,408,1000
407,Uniform,mrpc,[],"[3, 4, 6, 7, 9]",5,0.6911764705882353,0.6797565531628885,1000,408,1000
408,Uniform,mrpc,[],"[3, 6, 7, 8, 10]",5,0.6862745098039216,0.6746733238480138,1000,408,1000
409,Uniform,mrpc,[],"[2, 4, 8, 10, 11]",5,0.6813725490196079,0.6752802108547512,1000,408,1000
410,Uniform,mrpc,[],"[1, 2, 6, 8, 10]",5,0.6740196078431373,0.6489639588050288,1000,408,1000
411,Uniform,mrpc,[],"[3, 5, 6, 7, 11]",5,0.7156862745098039,0.7051726997372624,1000,408,1000
412,Uniform,mrpc,[],"[2, 3, 7, 9, 11]",5,0.6666666666666666,0.6554085970713274,1000,408,1000
413,Uniform,mrpc,[],"[1, 2, 6, 9, 11]",5,0.6593137254901961,0.6483411590624367,1000,408,1000
414,Uniform,mrpc,[],"[2, 6, 8, 9, 10]",5,0.7058823529411765,0.6920068703156939,1000,408,1000
415,Uniform,mrpc,[],"[1, 5, 8, 10, 11]",5,0.7156862745098039,0.7042343253090709,1000,408,1000
416,Uniform,mrpc,[],"[3, 4, 7, 8, 9]",5,0.6666666666666666,0.6497406497406497,1000,408,1000
417,Uniform,mrpc,[],"[2, 3, 6, 7, 9]",5,0.6666666666666666,0.6543404065885144,1000,408,1000
418,Uniform,mrpc,[],"[4, 6, 7, 9, 11]",5,0.6838235294117647,0.675549481286579,1000,408,1000
419,Uniform,mrpc,[],"[2, 3, 4, 5, 10]",5,0.6740196078431373,0.6568671812616449,1000,408,1000
420,Uniform,mrpc,[],"[1, 2, 3, 6, 7]",5,0.6813725490196079,0.6561774380804953,1000,408,1000
421,Uniform,mrpc,[],"[2, 5, 6, 7, 10]",5,0.7181372549019608,0.707252588514483,1000,408,1000
422,Uniform,mrpc,[],"[2, 3, 6, 9, 11]",5,0.6397058823529411,0.6292059351297556,1000,408,1000
423,Uniform,mrpc,[],"[1, 2, 6, 7, 10, 11]",6,0.6642156862745098,0.6452849123403749,1000,408,1000
424,Uniform,mrpc,[],"[2, 4, 6, 7, 8, 11]",6,0.6764705882352942,0.6634390598344602,1000,408,1000
425,Uniform,mrpc,[],"[1, 2, 4, 6, 7, 10]",6,0.6764705882352942,0.6563398692810458,1000,408,1000
426,Uniform,mrpc,[],"[4, 5, 6, 8, 10, 11]",6,0.7328431372549019,0.7233952322187617,1000,408,1000
427,Uniform,mrpc,[],"[3, 4, 5, 8, 9, 11]",6,0.6862745098039216,0.6714739950034068,1000,408,1000
428,Uniform,mrpc,[],"[1, 5, 7, 8, 9, 11]",6,0.7156862745098039,0.7001955998995082,1000,408,1000
429,Uniform,mrpc,[],"[1, 4, 5, 6, 8, 9]",6,0.6887254901960784,0.6767050325333857,1000,408,1000
430,Uniform,mrpc,[],"[1, 5, 7, 8, 10, 11]",6,0.7034313725490197,0.6855641982141555,1000,408,1000
431,Uniform,mrpc,[],"[1, 2, 4, 6, 8, 10]",6,0.6887254901960784,0.6634137413086175,1000,408,1000
432,Uniform,mrpc,[],"[2, 5, 6, 8, 10, 11]",6,0.7205882352941176,0.7102559290521373,1000,408,1000
433,Uniform,mrpc,[],"[1, 3, 5, 6, 7, 8]",6,0.696078431372549,0.6720461717075494,1000,408,1000
434,Uniform,mrpc,[],"[1, 3, 4, 9, 10, 11]",6,0.6568627450980392,0.644173947958765,1000,408,1000
435,Uniform,mrpc,[],"[1, 2, 5, 7, 10, 11]",6,0.6838235294117647,0.6694645167711756,1000,408,1000
436,Uniform,mrpc,[],"[2, 4, 7, 8, 9, 10]",6,0.6838235294117647,0.6683421461053359,1000,408,1000
437,Uniform,mrpc,[],"[1, 2, 5, 8, 10, 11]",6,0.6838235294117647,0.6671869652838511,1000,408,1000
438,Uniform,mrpc,[],"[1, 3, 4, 7, 8, 10]",6,0.6936274509803921,0.675169626254293,1000,408,1000
439,Uniform,mrpc,[],"[1, 3, 4, 7, 9, 10]",6,0.6568627450980392,0.6368584253682448,1000,408,1000
440,Uniform,mrpc,[],"[2, 4, 5, 6, 9, 11]",6,0.7107843137254902,0.6960985049220344,1000,408,1000
441,Uniform,mrpc,[],"[1, 2, 4, 6, 8, 11]",6,0.6862745098039216,0.6585928489042677,1000,408,1000
442,Uniform,mrpc,[],"[1, 2, 4, 5, 6, 7]",6,0.6593137254901961,0.6374327101889009,1000,408,1000
443,Uniform,mrpc,[],"[1, 3, 4, 5, 6, 9, 11]",7,0.6593137254901961,0.6387886243947738,1000,408,1000
444,Uniform,mrpc,[],"[1, 2, 4, 5, 6, 10, 11]",7,0.6764705882352942,0.6550338892348943,1000,408,1000
445,Uniform,mrpc,[],"[2, 3, 4, 5, 6, 8, 11]",7,0.7083333333333334,0.6859151210360783,1000,408,1000
446,Uniform,mrpc,[],"[1, 4, 5, 6, 8, 10, 11]",7,0.7132352941176471,0.6970681368162328,1000,408,1000
447,Uniform,mrpc,[],"[1, 4, 5, 6, 7, 8, 11]",7,0.7205882352941176,0.7042990035141422,1000,408,1000
448,Uniform,mrpc,[],"[2, 3, 5, 7, 8, 9, 10]",7,0.6813725490196079,0.6627971092705132,1000,408,1000
449,Uniform,mrpc,[],"[1, 2, 3, 4, 6, 7, 10]",7,0.6642156862745098,0.639860769030498,1000,408,1000
450,Uniform,mrpc,[],"[1, 4, 5, 7, 8, 10, 11]",7,0.7132352941176471,0.6936434233142488,1000,408,1000
451,Uniform,mrpc,[],"[1, 3, 6, 8, 9, 10, 11]",7,0.6740196078431373,0.6530830967994519,1000,408,1000
452,Uniform,mrpc,[],"[1, 2, 5, 6, 7, 9, 10]",7,0.6813725490196079,0.6575768921429958,1000,408,1000
453,Uniform,mrpc,[],"[1, 2, 3, 4, 8, 10, 11]",7,0.678921568627451,0.6542426962666071,1000,408,1000
454,Uniform,mrpc,[],"[1, 2, 3, 4, 5, 7, 8]",7,0.6862745098039216,0.6667538126361654,1000,408,1000
455,Uniform,mrpc,[],"[3, 5, 6, 7, 8, 9, 10]",7,0.6985294117647058,0.683768092798111,1000,408,1000
456,Uniform,mrpc,[],"[2, 3, 6, 7, 8, 9, 10]",7,0.696078431372549,0.6759409262509612,1000,408,1000
457,Uniform,mrpc,[],"[1, 2, 3, 5, 6, 9, 10]",7,0.6740196078431373,0.6489639588050288,1000,408,1000
458,Uniform,mrpc,[],"[1, 2, 6, 7, 8, 9, 10]",7,0.6666666666666666,0.64319630138698,1000,408,1000
459,Uniform,mrpc,[],"[2, 3, 5, 7, 9, 10, 11]",7,0.6740196078431373,0.661431254542837,1000,408,1000
460,Uniform,mrpc,[],"[3, 4, 5, 7, 8, 9, 11]",7,0.6715686274509803,0.6583396516501338,1000,408,1000
461,Uniform,mrpc,[],"[1, 2, 3, 4, 7, 8, 9]",7,0.6740196078431373,0.6460189448818529,1000,408,1000
462,Uniform,mrpc,[],"[2, 4, 5, 6, 8, 10, 11]",7,0.6862745098039216,0.6766545899353662,1000,408,1000
463,Uniform,mrpc,[],"[3, 10]",2,0.6666666666666666,0.6593749999999998,1000,408,1000
464,Uniform,mrpc,[],"[6, 7]",2,0.6936274509803921,0.6897668119993422,1000,408,1000
465,Uniform,mrpc,[],"[2, 4]",2,0.6470588235294118,0.6484788751116507,1000,408,1000
466,Uniform,mrpc,[],"[3, 6]",2,0.6568627450980392,0.6546029759421499,1000,408,1000
467,Uniform,mrpc,[],"[1, 7]",2,0.6936274509803921,0.6864937247024869,1000,408,1000
468,Uniform,mrpc,[],"[2, 5]",2,0.7058823529411765,0.6986130092175278,1000,408,1000
469,Uniform,mrpc,[],"[1, 2]",2,0.6421568627450981,0.631184141645027,1000,408,1000
470,Uniform,mrpc,[],"[4, 6]",2,0.678921568627451,0.6764333607786449,1000,408,1000
471,Uniform,mrpc,[],"[4, 5]",2,0.696078431372549,0.6838366925717655,1000,408,1000
472,Uniform,mrpc,[],"[6, 10]",2,0.6911764705882353,0.689142678347935,1000,408,1000
473,Uniform,mrpc,[],"[2, 8]",2,0.6715686274509803,0.6634511936262394,1000,408,1000
474,Uniform,mrpc,[],"[4, 5]",2,0.696078431372549,0.6838366925717655,1000,408,1000
475,Uniform,mrpc,[],"[3, 4]",2,0.6519607843137255,0.6412886857095468,1000,408,1000
476,Uniform,mrpc,[],"[5, 11]",2,0.7107843137254902,0.7044577205882353,1000,408,1000
477,Uniform,mrpc,[],"[3, 5]",2,0.6617647058823529,0.6570754360794382,1000,408,1000
478,Uniform,mrpc,[],"[2, 7]",2,0.6642156862745098,0.6554285188857468,1000,408,1000
479,Uniform,mrpc,[],"[2, 11]",2,0.6666666666666666,0.6574517825832845,1000,408,1000
480,Uniform,mrpc,[],"[3, 10]",2,0.6666666666666666,0.6593749999999998,1000,408,1000
481,Uniform,mrpc,[],"[3, 4]",2,0.6519607843137255,0.6412886857095468,1000,408,1000
482,Uniform,mrpc,[],"[4, 7]",2,0.6593137254901961,0.6513810218691654,1000,408,1000
